dataset,domain,method,seed,role,eval_dir,eval_json,config,prediction_image_ids,status,mAP50,eval_mAP50,problems,n_predictions,n_post_nms_detections,checkpoint,source_id,gpu_provenance,eval_status,class_ap,predictions,pred_count,training_code_sha,evaluation_code_sha,recorded_training_code_sha,effective_training_code_sha,actual_source_producer_sha,producer_metadata_status,producer_metadata_correction,historical_mAP50,historical_file
RSAR,am_noise_horizontal,E,44,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_20260908_061739.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1/predictions.pkl.image_ids.json,complete,0.23346181213855743,0.23346181213855743,[],8538,150971,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/E/ddp2/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/E/ddp2/eval_full_am_noise_horizontal_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,am_noise_horizontal,F,42,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_20260907_155653.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/predictions.pkl.image_ids.json,complete,0.15874627232551575,0.15874627232551575,[],8538,75206,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/F/ddp2/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,0.15874627232551575,/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/code/results/paper_comparison/raw_results.csv
RSAR,am_noise_horizontal,F,43,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_20260908_060520.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/predictions.pkl.image_ids.json,complete,0.15721827745437622,0.15721827745437622,[],8538,94091,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/F/ddp2/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,am_noise_horizontal,F,44,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_20260908_063232.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/predictions.pkl.image_ids.json,complete,0.13537369668483734,0.13537369668483734,[],8538,50107,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/F/ddp2/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/F/ddp2/eval_full_am_noise_horizontal_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,smart_suppression,A,42,source,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/A/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/A/eval_full_smart_suppression_ids_v1/eval_20260907_160138.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/A/eval_full_smart_suppression_ids_v1/predictions.pkl.image_ids.json,complete,0.14372646808624268,0.14372646808624268,[],8538,76467,/mnt/shared/zechuan/iraod_artifacts/rsar_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/train/epoch_100.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/A/eval_full_smart_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/A/eval_full_smart_suppression_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/A/eval_full_smart_suppression_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/A/eval_full_smart_suppression_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,b474aaa5f7718746215ce13beceb071617bb823e,b474aaa5f7718746215ce13beceb071617bb823e,source_producer_corrected_in_report,"{""dataset"": ""RSAR"", ""domain"": ""smart_suppression"", ""method"": ""A"", ""seed"": 42, ""role"": ""source"", ""field"": ""training_code_sha"", ""recorded"": ""0f98a48b539f9260055fc305784ffbc924f50451"", ""actual"": ""b474aaa5f7718746215ce13beceb071617bb823e"", ""source_checkpoint"": ""/mnt/shared/zechuan/iraod_artifacts/rsar_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/train/epoch_100.pth"", ""source_weights_sha256"": ""e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c"", ""source_record"": ""/mnt/shared/zechuan/iraod_artifacts/rsar_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/git_commit.txt"", ""source_record_snapshot"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/input/source_records/RSAR_producer_git_commit.txt"", ""sidecar"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/A/eval_full_smart_suppression_ids_v1/predictions.pkl.image_ids.json"", ""sidecar_modified"": false, ""scope"": ""producer metadata only; weights, predictions, IDs and mAP unchanged""}",0.14372646808624268,/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/code/results/paper_comparison/raw_results.csv
RSAR,smart_suppression,B,42,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/B/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/eval_20260907_160637.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/predictions.pkl.image_ids.json,complete,0.14338570833206177,0.14338570833206177,[],8538,79740,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/B/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,0.14338570833206177,/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/code/results/paper_comparison/raw_results.csv
RSAR,smart_suppression,B,43,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/B/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/eval_20260907_063429.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/predictions.pkl.image_ids.json,complete,0.15160906314849854,0.15160906314849854,[],8538,63313,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/B/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,smart_suppression,B,44,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/B/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/eval_20260908_030700.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/predictions.pkl.image_ids.json,complete,0.1485658884048462,0.1485658884048462,[],8538,72949,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/B/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/B/eval_full_smart_suppression_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,smart_suppression,C,42,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/C/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/eval_20260907_161919.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/predictions.pkl.image_ids.json,complete,0.18142859637737274,0.18142859637737274,[],8538,53848,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/C/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,0.18142859637737274,/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/code/results/paper_comparison/raw_results.csv
RSAR,smart_suppression,C,43,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/C/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/eval_20260907_063241.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/predictions.pkl.image_ids.json,complete,0.19183902442455292,0.19183902442455292,[],8538,35654,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/C/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,smart_suppression,C,44,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/C/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/eval_20260907_193155.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/predictions.pkl.image_ids.json,complete,0.19704699516296387,0.19704699516296387,[],8538,40654,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/C/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/C/eval_full_smart_suppression_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,smart_suppression,D,42,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/D/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/eval_20260907_162433.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/predictions.pkl.image_ids.json,complete,0.1463812291622162,0.1463812291622162,[],8538,38864,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/D/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_42/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,0.1463812291622162,/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/code/results/paper_comparison/raw_results.csv
RSAR,smart_suppression,D,43,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/D/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/eval_20260907_063437.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/predictions.pkl.image_ids.json,complete,0.14087285101413727,0.14087285101413727,[],8538,31803,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/D/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_43/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
RSAR,smart_suppression,D,44,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/D/eval_full_smart_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/eval_20260908_031157.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/predictions.pkl.image_ids.json,complete,0.15672500431537628,0.15672500431537628,[],8538,34544,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/D/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/smart_suppression/seed_44/0f98a48/methods/D/eval_full_smart_suppression_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,0f98a48b539f9260055fc305784ffbc924f50451,,recorded_adaptation_producer,,,
